Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Finizen,060/197,Reverse holo,,Confirmed,,0,
,Finizen,061/197,Regular,,Confirmed,,0,
,Finizen,061/197,Reverse holo,,Confirmed,,0,
,Palafin,062/197,Regular,,Confirmed,,0,
,Palafin,062/197,Reverse holo,,Confirmed,,0,
,Magnemite,063/197,Regular,,Confirmed,,0,
,Magnemite,063/197,Reverse holo,,Confirmed,,0,
,Magneton,064/197,Regular,,Confirmed,,0,
,Magneton,064/197,Reverse holo,,Confirmed,,0,
,Magnezone,065/197,Regular,,Confirmed,,0,
,Magnezone,065/197,Reverse holo,,Confirmed,,0,
,Tyranitar ex,066/197,Regular,,Confirmed,,0,
,Tynamo,067/197,Regular,,Confirmed,,0,
,Tynamo,067/197,Reverse holo,,Confirmed,,0,
,Eelektrik,068/197,Regular,,Confirmed,,0,
,Eelektrik,068/197,Reverse holo,,Confirmed,,0,
,Eelektross,069/197,Regular,,Confirmed,,0,
,Eelektross,069/197,Reverse holo,,Confirmed,,0,
,Thundurus,070/197,Regular,,Confirmed,,0,
,Thundurus,070/197,Reverse holo,,Confirmed,,0,
,Toxel,071/197,Regular,,Confirmed,,0,
,Toxel,071/197,Reverse holo,,Confirmed,,0,
,Toxtricity,072/197,Regular,,Confirmed,,0,
,Toxtricity,072/197,Reverse holo,,Confirmed,,0,
,Pawmot ex,073/197,Regular,,Confirmed,,0,
,Tadbulb,074/197,Regular,,Confirmed,,0,
,Tadbulb,074/197,Reverse holo,,Confirmed,,0,
,Tadbulb,075/197,Regular,,Confirmed,,0,
,Tadbulb,075/197,Reverse holo,,Confirmed,,0,
,Tadbulb,076/197,Regular,,Confirmed,,0,
,Tadbulb,076/197,Reverse holo,,Confirmed,,0,
,Bellibolt,077/197,Regular,,Confirmed,,0,
,Bellibolt,077/197,Reverse holo,,Confirmed,,0,
,Bellibolt,078/197,Regular,,Confirmed,,0,
,Bellibolt,078/197,Reverse holo,,Confirmed,,0,
,Miraidon ex,079/197,Regular,,Confirmed,,0,
,Cleffa,080/197,Regular,,Confirmed,,0,
,Cleffa,080/197,Reverse holo,,Confirmed,,0,
,Clefairy,081/197,Regular,,Confirmed,,0,
,Clefairy,081/197,Reverse holo,,Confirmed,,0,
,Clefable ex,082/197,Regular,,Confirmed,,0,
,Togepi,083/197,Regular,,Confirmed,,0,
,Togepi,083/197,Reverse holo,,Confirmed,,0,
,Togetic,084/197,Regular,,Confirmed,,0,
,Togetic,084/197,Reverse holo,,Confirmed,,0,
,Togekiss,085/197,Regular,,Confirmed,,0,
,Togekiss,085/197,Reverse holo,,Confirmed,,0,
,Espeon,086/197,Regular,,Confirmed,,0,
,Espeon,086/197,Reverse holo,,Confirmed,,0,
,Snubbull,087/197,Regular,,Confirmed,,0,
,Snubbull,087/197,Reverse holo,,Confirmed,,0,
,Granbull,088/197,Regular,,Confirmed,,0,
,Granbull,088/197,Reverse holo,,Confirmed,,0,
,Mawile,089/197,Regular,,Confirmed,,0,
,Mawile,089/197,Reverse holo,,Confirmed,,0,
,Spoink,090/197,Regular,,Confirmed,,0,
,Spoink,090/197,Reverse holo,,Confirmed,,0,
,Grumpig,091/197,Regular,,Confirmed,,0,
,Grumpig,091/197,Reverse holo,,Confirmed,,0,
,Lunatone,092/197,Regular,,Confirmed,,0,
,Lunatone,092/197,Reverse holo,,Confirmed,,0,
,Solrock,093/197,Regular,,Confirmed,,0,
,Solrock,093/197,Reverse holo,,Confirmed,,0,
,Baltoy,094/197,Regular,,Confirmed,,0,
,Baltoy,094/197,Reverse holo,,Confirmed,,0,
,Claydol,095/197,Regular,,Confirmed,,0,
,Claydol,095/197,Reverse holo,,Confirmed,,0,
,Vespiquen ex,096/197,Regular,,Confirmed,,0,
,Sinistea,097/197,Regular,,Confirmed,,0,
,Sinistea,097/197,Reverse holo,,Confirmed,,0,
,Polteageist,098/197,Regular,,Confirmed,,0,
,Polteageist,098/197,Reverse holo,,Confirmed,,0,
,Greavard,099/197,Regular,,Confirmed,,0,
,Greavard,099/197,Reverse holo,,Confirmed,,0,
,Greavard,100/197,Regular,,Confirmed,,0,
,Greavard,100/197,Reverse holo,,Confirmed,,0,
,Houndstone,101/197,Regular,,Confirmed,,0,
,Houndstone,101/197,Reverse holo,,Confirmed,,0,
,Houndstone ex,102/197,Regular,,Confirmed,,0,
,Diglett,103/197,Regular,,Confirmed,,0,
,Diglett,103/197,Reverse holo,,Confirmed,,0,
,Dugtrio,104/197,Regular,,Confirmed,,0,
,Dugtrio,104/197,Reverse holo,,Confirmed,,0,
,Larvitar,105/197,Regular,,Confirmed,,0,
,Larvitar,105/197,Reverse holo,,Confirmed,,0,
,Pupitar,106/197,Regular,,Confirmed,,0,
,Pupitar,106/197,Reverse holo,,Confirmed,,0,
,Nosepass,107/197,Regular,,Confirmed,,0,
,Nosepass,107/197,Reverse holo,,Confirmed,,0,
,Barboach,108/197,Regular,,Confirmed,,0,
,Barboach,108/197,Reverse holo,,Confirmed,,0,
,Whiscash,109/197,Regular,,Confirmed,,0,
,Whiscash,109/197,Reverse holo,,Confirmed,,0,
,Bonsly,110/197,Regular,,Confirmed,,0,
,Bonsly,110/197,Reverse holo,,Confirmed,,0,
,Drilbur,111/197,Regular,,Confirmed,,0,
,Drilbur,111/197,Reverse holo,,Confirmed,,0,
,Stunfisk,112/197,Regular,,Confirmed,,0,
,Stunfisk,112/197,Reverse holo,,Confirmed,,0,
,Diggersby,113/197,Regular,,Confirmed,,0,
,Diggersby,113/197,Reverse holo,,Confirmed,,0,
,Crabrawler,114/197,Regular,,Confirmed,,0,
,Crabrawler,114/197,Reverse holo,,Confirmed,,0,
,Crabominable,115/197,Regular,,Confirmed,,0,
,Crabominable,115/197,Reverse holo,,Confirmed,,0,
,Rockruff,116/197,Regular,,Confirmed,,0,
,Rockruff,116/197,Reverse holo,,Confirmed,,0,
,Lycanroc,117/197,Regular,,Confirmed,,0,
,Lycanroc,117/197,Reverse holo,,Confirmed,,0,
,Toedscool,118/197,Regular,,Confirmed,,0,
