Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Iron Hands,061/162,Reverse holo,,Confirmed,,0,
,Iron Thorns,062/162,Regular,,Confirmed,,0,
,Iron Thorns,062/162,Reverse holo,,Confirmed,,0,
,Mr. Mime,063/162,Regular,,Confirmed,,0,
,Mr. Mime,063/162,Reverse holo,,Confirmed,,0,
,Marill,064/162,Regular,,Confirmed,,0,
,Marill,064/162,Reverse holo,,Confirmed,,0,
,Azumarill,065/162,Regular,,Confirmed,,0,
,Azumarill,065/162,Reverse holo,,Confirmed,,0,
,Girafarig,066/162,Regular,,Confirmed,,0,
,Girafarig,066/162,Reverse holo,,Confirmed,,0,
,Latias,067/162,Regular,,Confirmed,,0,
,Latias,067/162,Reverse holo,,Confirmed,,0,
,Bronzor,068/162,Regular,,Confirmed,,0,
,Bronzor,068/162,Reverse holo,,Confirmed,,0,
,Bronzong,069/162,Regular,,Confirmed,,0,
,Bronzong,069/162,Reverse holo,,Confirmed,,0,
,Solosis,070/162,Regular,,Confirmed,,0,
,Solosis,070/162,Reverse holo,,Confirmed,,0,
,Duosion,071/162,Regular,,Confirmed,,0,
,Duosion,071/162,Reverse holo,,Confirmed,,0,
,Reuniclus,072/162,Regular,,Confirmed,,0,
,Reuniclus,072/162,Reverse holo,,Confirmed,,0,
,Elgyem,073/162,Regular,,Confirmed,,0,
,Elgyem,073/162,Reverse holo,,Confirmed,,0,
,Beheeyem,074/162,Regular,,Confirmed,,0,
,Beheeyem,074/162,Reverse holo,,Confirmed,,0,
,Cutiefly,075/162,Regular,,Confirmed,,0,
,Cutiefly,075/162,Reverse holo,,Confirmed,,0,
,Ribombee,076/162,Regular,,Confirmed,,0,
,Ribombee,076/162,Reverse holo,,Confirmed,,0,
,Scream Tail,077/162,Regular,,Confirmed,,0,
,Scream Tail,077/162,Reverse holo,,Confirmed,,0,
,Flutter Mane,078/162,Regular,,Confirmed,,0,
,Flutter Mane,078/162,Reverse holo,,Confirmed,,0,
,Iron Valiant,079/162,Regular,,Confirmed,,0,
,Iron Valiant,079/162,Reverse holo,,Confirmed,,0,
,Iron Valiant,080/162,Regular,,Confirmed,,0,
,Iron Valiant,080/162,Reverse holo,,Confirmed,,0,
,Iron Crown ex,081/162,Regular,,Confirmed,,0,
,Meditite,082/162,Regular,,Confirmed,,0,
,Meditite,082/162,Reverse holo,,Confirmed,,0,
,Medicham,083/162,Regular,,Confirmed,,0,
