Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Seviper,062/094,Reverse holo,,Confirmed,,0,
,Absol,063/094,Regular,,Confirmed,,0,
,Absol,063/094,Reverse holo,,Confirmed,,0,
,Sandile,064/094,Regular,,Confirmed,,0,
,Sandile,064/094,Reverse holo,,Confirmed,,0,
,Krokorok,065/094,Regular,,Confirmed,,0,
,Krokorok,065/094,Reverse holo,,Confirmed,,0,
,Krookodile,066/094,Regular,,Confirmed,,0,
,Krookodile,066/094,Reverse holo,,Confirmed,,0,
,Toxel,067/094,Regular,,Confirmed,,0,
,Toxel,067/094,Reverse holo,,Confirmed,,0,
,Toxtricity,068/094,Regular,,Confirmed,,0,
,Toxtricity,068/094,Reverse holo,,Confirmed,,0,
,Eternatus,069/094,Regular,,Confirmed,,0,
,Eternatus,069/094,Reverse holo,,Confirmed,,0,
,Empoleon ex,070/094,Regular,,Confirmed,,0,
,Bronzor,071/094,Regular,,Confirmed,,0,
,Bronzor,071/094,Reverse holo,,Confirmed,,0,
,Bronzong,072/094,Regular,,Confirmed,,0,
,Bronzong,072/094,Reverse holo,,Confirmed,,0,
,Togedemaru,073/094,Regular,,Confirmed,,0,
,Togedemaru,073/094,Reverse holo,,Confirmed,,0,
,Duraludon,074/094,Regular,,Confirmed,,0,
,Duraludon,074/094,Reverse holo,,Confirmed,,0,
,Archaludon,075/094,Regular,,Confirmed,,0,
,Archaludon,075/094,Reverse holo,,Confirmed,,0,
,Jigglypuff,076/094,Regular,,Confirmed,,0,
,Jigglypuff,076/094,Reverse holo,,Confirmed,,0,
,Wigglytuff,077/094,Regular,,Confirmed,,0,
,Wigglytuff,077/094,Reverse holo,,Confirmed,,0,
,Aipom,078/094,Regular,,Confirmed,,0,
,Aipom,078/094,Reverse holo,,Confirmed,,0,
,Ambipom,079/094,Regular,,Confirmed,,0,
,Ambipom,079/094,Reverse holo,,Confirmed,,0,
,Smeargle,080/094,Regular,,Confirmed,,0,
,Smeargle,080/094,Reverse holo,,Confirmed,,0,
,Zigzagoon,081/094,Regular,,Confirmed,,0,
,Zigzagoon,081/094,Reverse holo,,Confirmed,,0,
,Linoone,082/094,Regular,,Confirmed,,0,
,Linoone,082/094,Reverse holo,,Confirmed,,0,
,Buneary,083/094,Regular,,Confirmed,,0,
,Buneary,083/094,Reverse holo,,Confirmed,,0,
,Mega Lopunny ex,084/094,Regular,,Confirmed,,0,
,Battle Cage,085/094,Regular,,Confirmed,,0,
,Battle Cage,085/094,Reverse holo,,Confirmed,,0,
,Blowtorch,086/094,Regular,,Confirmed,,0,
,Blowtorch,086/094,Reverse holo,,Confirmed,,0,
,Dawn,087/094,Regular,,Confirmed,,0,
,Dawn,087/094,Reverse holo,,Confirmed,,0,
,Dizzying Valley,088/094,Regular,,Confirmed,,0,
,Dizzying Valley,088/094,Reverse holo,,Confirmed,,0,
,Firebreather,089/094,Regular,,Confirmed,,0,
,Firebreather,089/094,Reverse holo,,Confirmed,,0,
,Grimsley's Move,090/094,Regular,,Confirmed,,0,
,Grimsley's Move,090/094,Reverse holo,,Confirmed,,0,
,Jumbo Ice Cream,091/094,Regular,,Confirmed,,0,
,Jumbo Ice Cream,091/094,Reverse holo,,Confirmed,,0,
,Punk Helmet,092/094,Regular,,Confirmed,,0,
,Punk Helmet,092/094,Reverse holo,,Confirmed,,0,
,Sacred Charm,093/094,Regular,,Confirmed,,0,
,Sacred Charm,093/094,Reverse holo,,Confirmed,,0,
,Wondrous Patch,094/094,Regular,,Confirmed,,0,
,Wondrous Patch,094/094,Reverse holo,,Confirmed,,0,
,Ludicolo,095/094,Regular,,Confirmed,,0,
,Nymble,096/094,Regular,,Confirmed,,0,
,Dewgong,097/094,Regular,,Confirmed,,0,
,Piplup,098/094,Regular,,Confirmed,,0,
,Yamper,099/094,Regular,,Confirmed,,0,
,Zacian,100/094,Regular,,Confirmed,,0,
,Flygon,101/094,Regular,,Confirmed,,0,
,Paldean Wooper,102/094,Regular,,Confirmed,,0,
,Toxtricity,103/094,Regular,,Confirmed,,0,
,Togedemaru,104/094,Regular,,Confirmed,,0,
,Wigglytuff,105/094,Regular,,Confirmed,,0,
,Meowth,106/094,Regular,,Confirmed,,0,
,Ambipom,107/094,Regular,,Confirmed,,0,
,Mega Heracross ex,108/094,Regular,,Confirmed,,0,
,Mega Charizard X ex,109/094,Regular,,Confirmed,,0,
,Oricorio ex,110/094,Regular,,Confirmed,,0,
,Rotom ex,111/094,Regular,,Confirmed,,0,
,Mismagius ex,112/094,Regular,,Confirmed,,0,
,Mega Sharpedo ex,113/094,Regular,,Confirmed,,0,
,Empoleon ex,114/094,Regular,,Confirmed,,0,
,Mega Lopunny ex,115/094,Regular,,Confirmed,,0,
,Battle Cage,116/094,Regular,,Confirmed,,0,
,Blowtorch,117/094,Regular,,Confirmed,,0,
,Dawn,118/094,Regular,,Confirmed,,0,
,Firebreather,119/094,Regular,,Confirmed,,0,
,Grimsley's Move,120/094,Regular,,Confirmed,,0,
,Punk Helmet,121/094,Regular,,Confirmed,,0,
,Sacred Charm,122/094,Regular,,Confirmed,,0,
,Switch,123/094,Regular,,Confirmed,,0,
,Ignition Energy,124/094,Regular,,Confirmed,,0,
,Mega Charizard X ex,125/094,Regular,,Confirmed,,0,
,Rotom ex,126/094,Regular,,Confirmed,,0,
,Mega Sharpedo ex,127/094,Regular,,Confirmed,,0,
,Mega Lopunny ex,128/094,Regular,,Confirmed,,0,
,Dawn,129/094,Regular,,Confirmed,,0,
,Mega Charizard X ex,130/094,Regular,,Confirmed,,0,
