Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Fennel,162/086,Regular,,Confirmed,,0,
,N's Plan,163/086,Regular,,Confirmed,,0,
,Serperior ex,164/086,Regular,,Confirmed,,0,
,Kyurem ex,165/086,Regular,,Confirmed,,0,
,Zekrom ex,166/086,Regular,,Confirmed,,0,
,Meloetta ex,167/086,Regular,,Confirmed,,0,
,Excadrill ex,168/086,Regular,,Confirmed,,0,
,Genesect ex,169/086,Regular,,Confirmed,,0,
,N's Plan,170/086,Regular,,Confirmed,,0,
,Victini,171/086,Regular,,Confirmed,,0,
,Zekrom ex,172/086,Regular,,Confirmed,,0,
