Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Bronzong,064/084,Reverse holo,,Confirmed,,0,
,Mega Excadrill ex,065/084,Regular,,Confirmed,,0,
,Pikipek,066/084,Regular,,Confirmed,,0,
,Pikipek,066/084,Reverse holo,,Confirmed,,0,
,Trumbeak,067/084,Regular,,Confirmed,,0,
,Trumbeak,067/084,Reverse holo,,Confirmed,,0,
,Toucannon,068/084,Regular,,Confirmed,,0,
,Toucannon,068/084,Reverse holo,,Confirmed,,0,
,Type: Null,069/084,Regular,,Confirmed,,0,
,Type: Null,069/084,Reverse holo,,Confirmed,,0,
,Silvally,070/084,Regular,,Confirmed,,0,
,Bombirdier,071/084,Regular,,Confirmed,,0,
,Bombirdier,071/084,Reverse holo,,Confirmed,,0,
,Antique Armor Fossil,072/084,Regular,,Confirmed,,0,
,Antique Armor Fossil,072/084,Reverse holo,,Confirmed,,0,
,Antique Skull Fossil,073/084,Regular,,Confirmed,,0,
,Antique Skull Fossil,073/084,Reverse holo,,Confirmed,,0,
,Backtrack Badge,074/084,Regular,,Confirmed,,0,
,Backtrack Badge,074/084,Reverse holo,,Confirmed,,0,
,Dark Bell,075/084,Regular,,Confirmed,,0,
,Dark Bell,075/084,Reverse holo,,Confirmed,,0,
,Fossil Quarry,076/084,Regular,,Confirmed,,0,
,Fossil Quarry,076/084,Reverse holo,,Confirmed,,0,
,Gladion's Final Battle,077/084,Regular,,Confirmed,,0,
,Gladion's Final Battle,077/084,Reverse holo,,Confirmed,,0,
,Gwynn,078/084,Regular,,Confirmed,,0,
,Gwynn,078/084,Reverse holo,,Confirmed,,0,
,Jett,079/084,Regular,,Confirmed,,0,
,Jett,079/084,Reverse holo,,Confirmed,,0,
,Misty's Vitality,080/084,Regular,,Confirmed,,0,
,Misty's Vitality,080/084,Reverse holo,,Confirmed,,0,
,Rust Syndicate Grunt,081/084,Regular,,Confirmed,,0,
,Rust Syndicate Grunt,081/084,Reverse holo,,Confirmed,,0,
,Tremendous Bomb,082/084,Regular,,Confirmed,,0,
,Tremendous Bomb,082/084,Reverse holo,,Confirmed,,0,
,Shadowy Darkness Energy,083/084,Regular,,Confirmed,,0,
,Voltaic Lightning Energy,084/084,Regular,,Confirmed,,0,
,Fomantis,085/084,Regular,,Confirmed,,0,
,Armarouge,086/084,Regular,,Confirmed,,0,
,Goldeen,087/084,Regular,,Confirmed,,0,
,Primarina,088/084,Regular,,Confirmed,,0,
,Manectric,089/084,Regular,,Confirmed,,0,
,Slowbro,090/084,Regular,,Confirmed,,0,
,Dhelmise,091/084,Regular,,Confirmed,,0,
,Thievul,092/084,Regular,,Confirmed,,0,
,Bastiodon,093/084,Regular,,Confirmed,,0,
,Toucannon,094/084,Regular,,Confirmed,,0,
,Silvally,095/084,Regular,,Confirmed,,0,
,Lurantis ex,096/084,Regular,,Confirmed,,0,
,Wailord ex,097/084,Regular,,Confirmed,,0,
