Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Beldum,061/159,Regular,,Confirmed,,1,
,Beldum,061/159,Reverse holo,,Confirmed,,1,
,Metang,062/159,Regular,,Confirmed,,1,
,Metang,062/159,Reverse holo,,Confirmed,,1,
,Metagross,063/159,Regular,,Confirmed,,1,
,Metagross,063/159,Reverse holo,,Confirmed,,1,
,N's Sigilyph,064/159,Regular,,Confirmed,,1,
,N's Sigilyph,064/159,Reverse holo,,Confirmed,,1,
,Oricorio,065/159,Regular,,Confirmed,,1,
,Oricorio,065/159,Reverse holo,,Confirmed,,1,
,Lillie's Cutiefly,066/159,Regular,,Confirmed,,1,
,Lillie's Cutiefly,066/159,Reverse holo,,Confirmed,,1,
,Lillie's Ribombee,067/159,Regular,,Confirmed,,1,
,Lillie's Ribombee,067/159,Reverse holo,,Confirmed,,0,
,Lillie's Comfey,068/159,Regular,,Confirmed,,1,
,Lillie's Comfey,068/159,Reverse holo,,Confirmed,,1,
,Mimikyu ex,069/159,Regular,,Confirmed,,1,
,Dhelmise,070/159,Regular,,Confirmed,,1,
,Dhelmise,070/159,Reverse holo,,Confirmed,,1,
,Impidimp,071/159,Regular,,Confirmed,,1,
,Impidimp,071/159,Reverse holo,,Confirmed,,1,
,Morgrem,072/159,Regular,,Confirmed,,1,
,Morgrem,072/159,Reverse holo,,Confirmed,,1,
,Grimmsnarl,073/159,Regular,,Confirmed,,1,
,Grimmsnarl,073/159,Reverse holo,,Confirmed,,1,
,Milcery,074/159,Regular,,Confirmed,,1,
,Milcery,074/159,Reverse holo,,Confirmed,,1,
,Alcremie ex,075/159,Regular,,Confirmed,,1,
,Cubone,076/159,Regular,,Confirmed,,1,
,Cubone,076/159,Reverse holo,,Confirmed,,1,
,Swinub,077/159,Regular,,Confirmed,,1,
,Swinub,077/159,Reverse holo,,Confirmed,,1,
,Piloswine,078/159,Regular,,Confirmed,,1,
,Piloswine,078/159,Reverse holo,,Confirmed,,1,
,Mamoswine ex,079/159,Regular,,Confirmed,,1,
,Larvitar,080/159,Regular,,Confirmed,,1,
,Larvitar,080/159,Reverse holo,,Confirmed,,1,
,Pupitar,081/159,Regular,,Confirmed,,1,
,Pupitar,081/159,Reverse holo,,Confirmed,,1,
,Regirock,082/159,Regular,,Confirmed,,1,
,Regirock,082/159,Reverse holo,,Confirmed,,1,
,Pancham,083/159,Regular,,Confirmed,,1,
,Pancham,083/159,Reverse holo,,Confirmed,,1,
,Rockruff,084/159,Regular,,Confirmed,,1,
,Rockruff,084/159,Reverse holo,,Confirmed,,1,
,Lycanroc,085/159,Regular,,Confirmed,,1,
,Lycanroc,085/159,Reverse holo,,Confirmed,,1,
,Hop's Silicobra,086/159,Regular,,Confirmed,,1,
,Hop's Silicobra,086/159,Reverse holo,,Confirmed,,1,
,Hop's Sandaconda,087/159,Regular,,Confirmed,,1,
,Hop's Sandaconda,087/159,Reverse holo,,Confirmed,,1,
,Toedscool,088/159,Regular,,Confirmed,,1,
,Toedscool,088/159,Reverse holo,,Confirmed,,1,
,Toedscruel,089/159,Regular,,Confirmed,,1,
,Toedscruel,089/159,Reverse holo,,Confirmed,,0,
,Klawf,090/159,Regular,,Confirmed,,1,
,Klawf,090/159,Reverse holo,,Confirmed,,1,
,Koffing,091/159,Regular,,Confirmed,,1,
,Koffing,091/159,Reverse holo,,Confirmed,,1,
,Weezing,092/159,Regular,,Confirmed,,1,
,Weezing,092/159,Reverse holo,,Confirmed,,1,
,Paldean Wooper,093/159,Regular,,Confirmed,,1,
,Paldean Wooper,093/159,Reverse holo,,Confirmed,,0,
